出现时间(s),模式,字体大小,颜色,时间戳,弹幕池,用户ID,rowID,弹幕内容
151.58900,1,25,16777215,1665693092,0,e26635f7,1744286362099564032,9,风吹大雾吃火锅，四处寻肉却无果，遇见美女走近瞧，原来却是驴一条。
5675.03600,1,25,16777215,1665695659,0,44d3e330,1744286361478807040,9,指头邦直
5203.91700,5,25,15138834,1665674744,0,55d85c2d,1744286360648334848,9,哈哈哈哈哈我正想吐槽
6836.34200,1,25,15138834,1665677949,0,8d9a84b9,1744286358987390464,9,注意刚才那个镜头的屏幕中间
6821.98800,1,25,16777215,1665674473,0,370018fd,1744286358584737280,9,这段看得有点难受，万一放弃了呢？
5179.08400,5,25,15138834,1665674707,0,55d85c2d,1744286357334834688,9,山里跪着的哈哈哈哈
4900.03900,1,25,16777215,1665674204,0,53dbc1d,1744286357309668864,9,二哥是魔界生死棋主演啊
3191.36100,1,25,16777215,1665652592,0,d16ea824,1744286333754457600,9,后面最右个面那个花瓶，现在是碎的，镜头一转又变成好的了。
5063.50900,1,25,16777215,1665644585,0,c072564b,1744286332923985408,9,师爷没真话
3985.49700,1,25,16777215,1665637766,0,d8fb6fac,1744286328620629504,9,《胶》
4011.41900,1,25,16777215,1665641262,0,a85432c,1744286328276696577,9,救命哈哈哈哈我真的受不了了
7631.42100,1,25,16707842,1665640118,0,14239694,1744286328209587712,9,好寂寞啊
6895.09300,1,25,16777215,1665634774,0,b3ac03bd,1744286328117313026,9,还有使命召唤里沙鹰的枪声哈哈哈
7572.77600,1,25,16777215,1665615947,0,fc47900,1744286327110680067,9,老七没变
3596.42600,1,25,16777215,1665613097,0,fc47900,1744286327110680065,9,只有老二忠心
1811.19400,1,25,16777215,1665611560,0,fc47900,1744286309964365312,9,把耳朵碎捡起来
3633.28500,1,25,16777215,1665598111,0,f19a7783,1744286307707829760,9,水晶之夜的你要xsw哈哈哈哈哈哈哈
1853.91400,1,25,16777215,1665583501,0,bcaa8959,1744286304444661248,9,又是名场面
175.24200,1,25,16777215,1665582669,0,a457fff7,1744286303698075136,9,他知道师爷和夫人有腿，他不敢说，说破了他就被替代了
809.05500,1,25,16777215,1665579169,0,82a53fa9,1744286303295421952,9,当年就是看到这里我被我妈赶走了
5131.25400,5,25,16755202,1665578124,0,ad7f3de4,1744286303203147264,9,真的麻子出現了
3313.39200,5,25,16755202,1665574080,0,ad7f3de4,1744286302288788995,9,沃草我要笑死了哈哈哈哈哈哈哈
6264.71100,1,25,16777215,1665560451,0,920008bd,1744286287709388288,9,人之将死其言也善
5440.54300,1,25,16777215,1665556619,0,7ddc701a,1744286284211338752,9,dna动了
3058.90600,1,25,16777215,1665549709,0,262e378d,1744286281199828480,9,啊  这
3036.93200,1,25,16777215,1665546495,0,dea23c6e,1744286279446609408,9,这身材斯哈斯哈
7121.86400,1,25,16777215,1665549271,0,ddd3a77c,1744286277206851072,9,打不过就加入，梅西行为
6008.92000,1,25,16777215,1665517452,0,fa4124ab,1744286276611259905,9,老七确实是最菜的
4052.85000,1,25,16777215,1665504929,0,be6ab302,1744286276518985216,9,这电影每一分每一秒都是名场面！
3567.70600,5,25,15138834,1665503606,0,a11657bf,1744286276367990272,9,老六你冤啊
3181.96000,1,25,16777215,1665493417,0,6fb0a6c2,1744286260412857856,9,死人才能永远保密
855.41800,1,25,16707842,1665490940,0,be085cdb,1744286259414613504,9,石矶娘娘
7043.74300,1,25,16777215,1665480607,0,894e5366,1744286254154956288,9,注意武举人的衣服
459.10300,5,25,38979,1665474243,0,48479719,1744286252519177728,9,《 恩 爱 》
6599.06500,1,25,16777215,1665468506,0,263c74df,1744286252401737216,9,仿佛看到上课被老师提问到的我们
2455.38700,1,25,16777215,1665470276,0,894e5366,1744286252384960000,9,注意，现在黄已经动杀心了
1010.51500,1,25,16777215,1665453945,0,e69ed62e,1744286243828579840,9,在山里跪着挣
775.08200,1,25,16777215,1665447417,0,a2d3c8f9,1744286242796781056,9,让你模仿，没让你超越
6684.45500,1,25,16777215,1665416993,0,b1e1077,1744286241974697472,9,万民伞倒了
4901.82300,1,25,16777215,1665415943,0,b87c7647,1744286239516835328,9,师爷真是绝了，句句台词不离钱，这句更是“钱能消灾”，绝了
140.76300,1,25,16777215,1665408443,0,771f702d,1744286237780393472,9,搞笑哈哈哈
7018.81400,1,25,16777215,1665409235,0,b11f8231,1744286237730061824,9,姜文大帅！
3943.12900,1,25,16777215,1665403317,0,3e8898c6,1744286237612621314,9,《简直就是土匪》
4582.70500,1,25,16707842,1665401098,0,928dbbe,1744286237537123840,9,《改天再yo》
3985.31700,1,25,16707842,1665400651,0,928dbbe,1744286237470014976,9,手艺人
4750.08800,1,25,15138834,1665402734,0,d77c9450,1744286237436460546,9,父慈子孝
4992.12700,1,25,16777215,1665386124,0,a7aa3de1,1744286221112229376,9,护国将军
2533.44200,1,25,16777215,1665384425,0,2114f6b0,1744286219677777408,9,又死一次
6040.97700,1,25,16777215,1665378139,0,fcccc54c,1744286217001811456,9,这是被谁打了
3580.28400,1,25,16777215,1665374569,0,af5a526b,1744286215902903808,9,从这开始都开始有异心了
4025.91300,1,25,16777215,1665365793,0,4dcdff19,1744286215735131650,9,《身怀绝寄》
6360.86300,1,25,15138834,1665365027,0,e5fb4cc6,1744286215735131649,9,你我之辈，忍将夙愿，付之东流？
7083.91800,1,25,16777215,1665329284,0,7561ceb1,1744286215651245568,9,终究还是被抢回去了
1718.07500,5,25,15138834,1665326734,0,8d42224,1744286214820773376,9,六子真男人
1576.44000,5,25,15138834,1665326587,0,8d42224,1744286214661389824,9,这家伙真的tm的恶心，六子冤啊
6386.03000,1,25,16777215,1665325148,0,9faff58e,1744286197246639616,9,只要郭旅长发起进攻，一切都会好起来的
1786.51100,1,25,16777215,1665324723,0,f399397,1744286196843986432,9,这群垃圾人
7543.63500,1,25,16777215,1665324608,0,eac00514,1744286196013514240,9,大哥：我特喵的不是叫你啊
2930.37500,1,25,16777215,1665321063,0,710023dd,1744286193144610304,9,什么睡法都有
938.38600,1,25,16777215,1665315976,0,1a8c5f39,1744286191089401344,9,哈哈哈哈含妈量极高
1193.85800,5,25,41194,1665314394,0,366d0c52,1744286189956939266,9,《打他屁股》
826.38900,1,25,16777215,1665312974,0,b7b9344,1744286189956939264,9,摸着良心说
3566.64900,1,25,16777215,1665312840,0,77838feb,1744286189445234176,9,老二没说话，只看着
4181.57200,1,25,16777215,1665300898,0,b090bfaa,1744286189176798720,9,周韵太有味了
2762.41800,5,25,38979,1665297192,0,177e1584,1744286189109689857,9,《又高又硬》
3347.54900,5,25,15138834,1665279756,0,4907d97c,1744286171409726976,9,密码输入错误
598.18200,1,25,16777215,1665287538,0,40c7bc9,1744286170788969984,9,我天，好漂亮
3062.44200,1,25,16777215,1665282865,0,7d63c3db,1744286168733761024,9,葛大爷有点做受的潜质
4612.57500,1,25,16776960,1665262347,0,bc790d58,1744286167500635648,9,心里的雨倾盆而下
5696.53600,5,25,38979,1665248416,0,37d9d924,1744286167299309056,9,莱斯特     麦克     崔佛     富兰克林     拉玛
2834.12200,1,25,16777215,1665249628,0,9b37a8ce,1744286166351396352,9,管家胡万
587.98400,1,25,15138834,1665244740,0,78828e55,1744286166275898880,9,好家伙，找一堆难看的来衬托周
4033.93600,1,25,16777215,1665231302,0,d3af200a,1744286149641289216,9,《最后的晚餐》
1312.73100,1,25,16777215,1665204395,0,c32c161f,1744286141059743233,9,全文背诵
2078.53900,5,25,15138834,1665159468,0,db614d4,1744286139851783680,9,以下要求全文背诵
3180.48400,1,25,16777215,1665156107,0,eabbb280,1744286123745656320,9,你以为我在提要求，实际上我是在陈述事实
2578.15000,1,25,15138834,1665151905,0,74db6390,1744286121665281536,9,你在暗处又能怎么样？看到脸了吗？在你面前你都认不出来。
7517.69300,1,25,16777215,1665151697,0,11a13920,1744286120524430848,9,你看我都拿到权了
3976.47700,1,25,16777215,1665149064,0,63c6c54,1744286118427278848,9,《受》
6848.31900,1,25,16777215,1665148567,0,d45ff19,1744286117278039552,9,专门去梅家大院打卡，当时激动得我，吃了两碗芝麻糊
6836.43200,5,25,16646914,1665146408,0,3ae98600,1744286115130555906,9,是他！
168.04300,1,25,16777215,1665143719,0,87b7854e,1744286115130555905,9,卧槽好细节啊，看这么多遍这遍才发现后面师爷的小动作
2463.89300,1,25,16777215,1665142642,0,d45ff19,1744286115055058433,9,三个影帝飙戏，名垂青史
3975.84900,5,25,38979,1665134996,0,afa232ee,1744286099318029824,9,李易峰塌房时代
1544.81700,1,25,15138834,1665132143,0,18fadbc7,1744286098386894336,9,前方高能，前方高能！
5406.13200,1,25,16777215,1665134542,0,ab201d70,1744286097699028480,9,肯定是睡过啊 又不是童话 哪来冰清玉洁
5950.09600,5,25,14811775,1665122633,0,37e335b0,1744286095853534720,9,小黑子，天天计较
5741.77800,5,25,16776960,1665121632,0,e654b661,1744286093538278912,9,您的DNA正在为您自动调音~~
4288.19700,1,25,16777215,1665123018,0,77a49f7f,1744286091734728194,9,对，也不对
5696.19500,1,25,16777215,1665118469,0,53dfb36d,1744286091130748416,9,世界名画
5463.12200,1,25,41194,1665115274,0,42d5a106,1744286091046862336,9,天生不会装糊涂
3472.11100,1,25,16777215,1665103807,0,f7724885,1744286085443272192,9,玛德，白捱一拳头！
625.03900,1,25,16777215,1665058394,0,d98fed18,1744286078388452865,9,小黑子？？
4001.71400,5,25,16707842,1665055420,0,fcb1ed38,1744286077465705984,9,《处》
2622.62700,1,25,16777215,1665052676,0,5ab54516,1744286062215216640,9,这一段三个影帝
5787.21500,1,25,16777215,1665033204,0,6005ce85,1744286054313147904,9,有出城的，有守城的，这戏。。
6315.37200,1,25,16777215,1665034129,0,6005ce85,1744286054296370688,9,花姐是卧底？？
5765.96500,1,25,16777215,1665033162,0,6005ce85,1744286054229261824,9,草，这是要撂家底了
5476.74400,1,25,16707842,1665033471,0,22a7455e,1744286054220873217,9,《遗照》
4218.74200,5,25,16765698,1665032741,0,6ad0ca7,1744286054061489664,9,汤面钱   汤面我用烧面换的给什么钱
3573.93900,1,25,16777215,1665032661,0,4b7326ad,1744286040664882688,9,这镜头排布的真的是绝
1360.82100,1,25,16777215,1665027904,0,ef25de78,1744286037586263552,9,唯一一个意难平！！
5495.75600,5,25,16777215,1664985768,0,ade54dbd,1744286032569875968,9,演得发哥都懵了
6806.02200,1,25,16777215,1664983861,0,f00bf6e3,1744286032494378496,9,这电影真的好多细节慢慢看，反复看
7290.89700,1,25,16777215,1664984357,0,f00bf6e3,1744286032485989889,9,是啊，日本只是投降了有那30万人惨吗
5846.91600,1,25,9033215,1664979774,0,20e07eca,1744286031487745536,9,出发
3579.08700,1,25,16777215,1664974819,0,886e0e8,1744286013435461120,9,不走人心必然散
5780.78500,1,25,16646914,1664968749,0,e85bb849,1744286010700774913,9,根据真实事件改编
6672.91400,1,25,16777215,1664964805,0,2758d38,1744286009685753346,9,有家伙可以发怒了
4932.87200,1,25,16777215,1664964561,0,4fb8b528,1744286009685753345,9,快成小凤仙了
1774.59800,1,25,16777215,1664965856,0,d198df7,1744286009685753344,9,握曹真的有粉
222.64500,1,25,16777215,1664959023,0,2c873ab8,1744285990836551168,9,一群坐忘道
2533.16400,5,25,16777215,1664959788,0,c83c4c18,1744285989469208064,9,开始直接切了，这时气氛很紧张，说错一点就要剑拔弩张了
4775.73700,1,25,16777215,1664953356,0,e86a77c2,1744285987648880128,9,身份互换
7579.80500,5,25,16707842,1664956653,0,319e5f3,1744285985862106627,9,他们向右，老七向左
3305.59900,1,25,16777215,1664952000,0,e86a77c2,1744285985048411648,9,哈哈哈哈哈我又笑了
3041.63200,1,25,16777215,1664951746,0,e86a77c2,1744285984939359746,9,哈哈哈哈蚌埠住了
3983.49800,1,25,16777215,1664949542,0,6285243f,1744285984402488832,9,自渎
7671.28000,1,25,16777215,1664950586,0,6ee831d8,1744285984167607809,9,这个眼神绝了
4419.16300,1,25,16777215,1664948346,0,ffa9eae8,1744285984083721728,9,玩的倒是挺变态
6030.08800,1,25,14811775,1664912098,0,1b3c1cc2,1744285962986372608,9,师爷告的密吧，大哥安排老二走的时候师爷在旁边偷听
836.04200,1,25,16777215,1664934594,0,6ec5a05d,1744285960704671232,9,这猫叫的，绝了
3541.66500,1,25,16777215,1664898163,0,6a2194fe,1744285959169555968,9,老林是个好同志
5440.48600,1,25,16777215,1664893993,0,8222dc1e,1744285959018561024,9,这么看竟然有点莫名的相似啊哈哈哈哈
4111.94800,1,25,16777215,1664895336,0,7e5b629f,1744285958892731905,9,山西人说一口正宗陕西话
4030.52400,1,25,16777215,1664892952,0,8591098f,1744285957751881219,9,《身怀绝技》
3690.79400,1,25,16777215,1664891771,0,8222dc1e,1744285942643998208,9,22和33哈哈哈
4231.01700,1,25,16777215,1664892574,0,8222dc1e,1744285942182624768,9,同志就是身边少不了姐妹和姐妹
2498.94100,5,25,16777215,1664891432,0,8591098f,1744285940135804416,9,《他进不来》
3978.23400,5,25,15138834,1664891372,0,664d1144,1744285939229834752,9,《被动》
1199.99500,1,25,16777215,1664891074,0,8222dc1e,1744285938776849920,9,姜文：从小爸妈就专打我，不打我弟（坏笑）
1517.91800,1,25,16777215,1664890364,0,54231cdd,1744285937417895424,9,只因
3308.88600,5,25,15138834,1664891138,0,9945a9d3,1744285936730029568,9,我还以为是个花生呢
1937.35400,5,25,16776960,1664885191,0,b55caa17,1744285933240368640,9,整的好有喜感啊
7042.42600,5,25,15138834,1664884683,0,f7e6e8b8,1744285933097762304,9,赝品是个好东西(bu sh i
4197.34000,1,25,16777215,1664884185,0,9762b333,1744285917796941312,9,《road bicycle》
1137.03600,1,25,16777215,1664884533,0,3fbd24b2,1744285917562060288,9,同母异父的兄弟
7360.52400,1,25,16777215,1664883695,0,5bc8338e,1744285917335567872,9,钝角是吧（doge
181.64000,1,25,16777215,1664882184,0,b123e0dc,1744285915062255104,9,打了七枪，意思是逢七必变
5142.61000,1,25,16777215,1664879343,0,a03fea5e,1744285912562449920,9,真麻子
3573.59800,1,25,16777215,1664870156,0,914fb65a,1744285910171696640,9,老二没应和
890.85400,1,25,16777215,1664870222,0,5a6ee866,1744285909987147264,9,特优声过来的！
5481.53400,1,25,16777215,1664870113,0,c5d6507c,1744285909953592832,9,名场面
1779.52800,1,25,16777215,1664868870,0,5dd544cb,1744285909936815616,9,气死我了！！！
7566.73900,1,25,16777215,1664863382,0,7182ab3d,1744285909056011777,9,从始至终真正实现为六子报仇的只有张，别人都是拿了钱要跑
4821.58100,5,25,16646914,1664864585,0,30c2c07f,1744285909014068736,9,这就是杀人诛心
510.22100,1,25,52480,1664861450,0,5b92efb4,1744285908930182656,9,忍耐
6882.22000,1,25,16777215,1664861343,0,39d31f5a,1744285896624094720,9,刚才弹出头就已经说明了。
4880.17500,1,25,16777215,1664859411,0,39d31f5a,1744285894468222464,9,老二才是最好的。
1294.75400,1,25,16777215,1664856280,0,c2190c35,1744285893604195840,9,修好了，这是没开开关
1012.53100,1,25,16777215,1664859314,0,8ac700d8,1744285893394480640,9,PGone哈哈哈哈哈
1036.73700,1,25,16777215,1664858445,0,a7ddca1f,1744285891456712192,9,谁敢有冤？
7359.41300,5,25,15138834,1664853330,0,ff52ea6b,1744285888889798144,9,杀人诛心
1759.78400,5,25,38979,1664851959,0,8ed29366,1744285888713637377,9,他不能吐出来吗？
3660.90600,1,25,16777215,1664851469,0,e7d31fef,1744285888713637376,9,九尾妖狐！
5242.18700,1,25,15138834,1664843877,0,a854e70f,1744285887799279107,9,这里明显就是问老二的情报的，花姐是叛徒
6865.74200,1,25,16777215,1664841588,0,7ea7c39f,1744285887799279104,9,大多数百姓都是中立
3343.74600,5,25,16646914,1664818281,0,da615ca7,1744285866945199616,9,密码错误，请重新输入
5761.13000,1,25,16777215,1664820077,0,4c3c1ff5,1744285866517380608,9,下面的人哪听得懂什么叫坐着火车吃火锅
1012.70700,5,25,15138834,1664814195,0,6f447206,1744285865124871680,9,山里跪着
4982.24200,5,25,16646914,1664820347,0,da615ca7,1744285864873213440,9,山有木兮木有枝
1341.69400,1,25,16777215,1664810452,0,1d68f85,1744285863883357696,9,我都大学毕业了，但还是不知道这玩应是怎么出声的
7266.46300,1,25,16777215,1664810073,0,65a7cd28,1744285863874969088,9,胡百，胡千，胡万三兄弟吗？
5491.99500,1,25,16777215,1664808855,0,ea407535,1744285863723974145,9,@二舅
5250.76700,1,25,41194,1664808468,0,1a9bb638,1744285850813906432,9,吃醋了，哈哈哈
1347.75300,1,25,16777215,1664808218,0,2a852cd5,1744285850595802624,9,张默可惜了
5504.08600,1,25,16777215,1664804592,0,26011efd,1744285846720265728,9,这里就能看出来师爷没叛变阿
6036.17500,1,25,16777215,1664800739,0,fdb4894f,1744285843725532672,9,师爷的语气不对，估计是串通了
3066.22600,1,25,16777215,1664793484,0,42d95096,1744285824968605184,9,神表情
451.41900,5,25,16707842,1664791790,0,669df58a,1744285824347848192,9,恩~爱
6323.91100,1,25,16777215,1664783532,0,4dffba70,1744285818073169408,9,你倒是说啊
6235.44200,1,25,16777215,1664779820,0,aa8e97ec,1744285817997671936,9,师爷喜欢钱最后也死在钱堆里面
7255.45000,1,25,16777215,1664728937,0,4d3b0995,1744285795222601216,9,本质上有根的不同，都是一样的
2748.32200,1,25,15138834,1664721981,0,30c44fbf,1744285791246401024,9,《一只》
4586.16100,1,25,16777215,1664721052,0,7a474739,1744285791145737728,9,不讲武德，说好的改天再约，直接就干上了
7173.58500,5,25,16777215,1664720522,0,f9a7e726,1744285790902468097,9,《愚蠢》
2607.69700,1,25,16777215,1664718998,0,1782f6a,1744285789979721216,9,好，我这就装给你看
5207.68300,5,25,16777215,1664718451,0,f9a7e726,1744285777950457344,9,《    AB  型    》
6238.41100,5,25,16777215,1664711704,0,87f19dbc,1744285771080187392,9,马)    (邦德
1440.56600,1,25,16777215,1664711182,0,4bc92039,1744285771046632960,9,逻辑大师
